,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
1212,energetic,Spotify,Fantastic K-Workout,0.282924603,0.094092909,23.73698016,0.094092909,-24.52052381,99.89533552,0.29460032,1.26E-05
1213,energetic,Spotify,Fantastic K-Workout,0.241428571,0.096417558,30.82445635,0.096417558,-23.3562381,145.6768459,0.21480032,9.04E-06
1214,energetic,Spotify,Fantastic K-Workout,0.212609127,0.079435893,0.122676587,0.079435893,-24.05471429,87.93672304,0.23256516,8.22E-07
1215,energetic,Spotify,Fantastic K-Workout,0.369757937,0.090068049,7.212958333,0.090068049,-17.71845238,108.7845957,0.21740536,1.47E-06
1216,energetic,Spotify,Fantastic K-Workout,0.188117063,0.085700028,-7.977605159,0.085700028,-34.73878571,77.11728695,0.2000338,1.06E-06
1217,energetic,Spotify,Fantastic K-Workout,0.264269841,0.10943207,31.16526389,0.10943207,-25.33578571,132.9127624,0.18746556,9.71E-07
1218,energetic,Spotify,Fantastic K-Workout,0.426597222,0.095053024,18.11280159,0.095053024,-20.50166667,99.58405003,0.3092804,1.99E-06
1219,energetic,Spotify,Fantastic K-Workout,0.297011905,0.074845093,-3.184396825,0.074845093,-27.88847619,96.23740289,0.24817176,1.10E-05
1220,energetic,Spotify,Fantastic K-Workout,0.288404762,0.095685983,3.736015873,0.095685983,-30.5097381,122.587271,0.2343808,1.39E-06
1221,energetic,Spotify,Fantastic K-Workout,0.21465873,0.087336647,-16.54813095,0.087336647,-31.25385714,113.7162585,0.26564344,1.73E-05
1222,energetic,Spotify,Fantastic K-Workout,0.284882937,0.091283793,1.410253968,0.091283793,-22.56519048,100.5947687,0.3694212,2.31E-05
1223,energetic,Spotify,Fantastic K-Workout,0.395863095,0.094834468,8.525529762,0.094834468,-13.85459524,134.2957589,0.28031032,1.63E-06
1224,energetic,Spotify,Fantastic K-Workout,0.300972222,0.08048854,19.93955754,0.08048854,-21.93354762,164.8237348,0.27265412,1.10E-05
1225,energetic,Spotify,Fantastic K-Workout,0.31931746,0.111351589,-3.091734127,0.111351589,-22.72404762,98.96050283,0.2608842,2.60E-06
1226,energetic,Spotify,Fantastic K-Workout,0.327880952,0.087029592,11.26804365,0.087029592,-21.96480952,118.4005907,0.28588396,2.94E-06
1227,energetic,Spotify,Fantastic K-Workout,0.289152778,0.101125557,-12.87631151,0.101125557,-40.2057381,131.7970171,0.28414332,1.84E-05
1228,energetic,Spotify,Fantastic K-Workout,0.365263889,0.104280473,11.77505159,0.104280473,-29.37216667,117.1527115,0.22247516,4.81E-06
1229,energetic,Spotify,Fantastic K-Workout,0.223573413,0.095001975,12.27569048,0.095001975,-23.49745238,108.265919,0.23100232,3.27E-06
1230,energetic,Spotify,Fantastic K-Workout,0.313579365,0.096103974,-7.193168651,0.096103974,-31.43780952,115.5954506,0.23998964,4.63E-06
1231,energetic,Spotify,Fantastic K-Workout,0.305055556,0.092682581,9.282763889,0.092682581,-18.35390476,86.78406053,0.28357592,8.04E-06
1232,energetic,Spotify,Fantastic K-Workout,0.316642857,0.09033621,12.8797619,0.09033621,-14.63619048,69.1637884,0.2068894,1.83E-06
1233,energetic,Spotify,Fantastic K-Workout,0.322410714,0.081211654,19.75343056,0.081211654,-23.24528571,185.0750501,0.2988426,2.31E-05
1234,energetic,Spotify,Fantastic K-Workout,0.456688492,0.074972354,21.6817004,0.074972354,-20.66721429,135.0243277,0.31562044,2.25E-06
1235,energetic,Spotify,Fantastic K-Workout,0.233248016,0.086869964,9.413505952,0.086869964,-19.24307143,108.008632,0.26551876,2.82E-06
1236,energetic,Spotify,Fantastic K-Workout,0.451484127,0.103695014,10.79098016,0.103695014,-23.85830952,63.06417632,0.19982376,3.11E-06
1237,energetic,Spotify,Fantastic K-Workout,0.420910714,0.089598916,26.777375,0.089598916,-25.7725,185.4212123,0.2307458,1.55E-06
1238,energetic,Spotify,Fantastic K-Workout,0.266206349,0.086715377,17.62787897,0.086715377,-17.4415,121.3125301,0.24198288,1.53E-06
1239,energetic,Spotify,Fantastic K-Workout,0.245857143,0.090336238,6.054527778,0.090336238,-22.91166667,168.1769178,0.25873568,7.17E-06
1240,energetic,Spotify,Fantastic K-Workout,0.266593254,0.095178866,4.193134921,0.095178866,-30.03178571,287.450812,0.20002784,1.06E-06
1241,energetic,Spotify,Fantastic K-Workout,0.323134921,0.125874495,10.35505952,0.125874495,-25.96214286,106.7337055,0.27904056,1.90E-05
1242,energetic,Spotify,Fantastic K-Workout,0.400855159,0.080075249,15.82239087,0.080075249,-15.25702381,109.5777352,0.38705212,1.17E-05
1243,energetic,Spotify,Fantastic K-Workout,0.345890873,0.108084555,0.493884921,0.108084555,-18.01433333,105.4905276,0.24591392,1.49E-06
1244,energetic,Spotify,Fantastic K-Workout,0.362327381,0.105318618,-12.36344841,0.105318618,-37.2777619,44.65509541,0.25000876,7.50E-07
1245,energetic,Spotify,Fantastic K-Workout,0.275075397,0.084690698,15.18998016,0.084690698,-14.26697619,140.2467043,0.26789764,3.10E-06
1246,energetic,Spotify,Fantastic K-Workout,0.320315476,0.090994916,21.09256746,0.090994916,-14.461,127.6031213,0.28515068,5.27E-06
1247,energetic,Spotify,Fantastic K-Workout,0.375259921,0.096624511,12.91368056,0.096624511,-17.05545238,116.6369643,0.22230868,1.67E-06
1248,energetic,Spotify,Fantastic K-Workout,0.238638889,0.090231098,18.85485913,0.090231098,-20.42164286,119.1735762,0.24690668,1.48E-05
1249,energetic,Spotify,Fantastic K-Workout,0.299251984,0.092193644,20.4609623,0.092193644,-24.95209524,166.9235699,0.24551384,5.75E-06
1250,energetic,Selected.,Workout Beats 2020,0.259212302,0.102065201,-3.237396825,0.102065201,-20.92628571,46.16267909,0.23809068,4.68E-06
1251,energetic,Selected.,Workout Beats 2020,0.293730159,0.086659669,2.257505952,0.086659669,-25.79830952,73.36175578,0.24093952,1.23E-05
1252,energetic,Selected.,Workout Beats 2020,0.299890873,0.084371918,-2.27047619,0.084371918,-24.3097619,140.8158298,0.240237,6.90E-06
1253,energetic,Selected.,Workout Beats 2020,0.432513889,0.099417205,16.77785119,0.099417205,-24.0272381,137.6613648,0.24193276,4.66E-07
1254,energetic,Selected.,Workout Beats 2020,0.23890873,0.090386612,21.09962698,0.090386612,-20.69016667,91.75298243,0.24192748,1.38E-06
1255,energetic,Selected.,Workout Beats 2020,0.335525794,0.099592651,18.28876587,0.099592651,-24.32197619,166.2813498,0.24001592,3.78E-07
1256,energetic,Selected.,Workout Beats 2020,0.477539683,0.103096686,-5.425265873,0.103096686,-29.72157143,131.8086576,0.24010056,1.22E-06
1257,energetic,Selected.,Workout Beats 2020,0.326244048,0.089549048,8.713142857,0.089549048,-19.79633333,98.39013462,0.24697428,0.000117937
1258,energetic,Selected.,Workout Beats 2020,0.298996032,0.086167169,12.52534921,0.086167169,-22.2972619,124.0715075,0.24212824,2.49E-05
1259,energetic,Selected.,Workout Beats 2020,0.408480159,0.092319769,-7.595414683,0.092319769,-33.09380952,71.56637006,0.24394432,2.95E-06
1260,energetic,Selected.,Workout Beats 2020,0.353170635,0.081897609,14.88771627,0.081897609,-21.53721429,22.92991427,0.25049148,9.83E-06
1261,energetic,Selected.,Workout Beats 2020,0.328178571,0.094562179,18.73043849,0.094562179,-25.60592857,7.835588605,0.24390248,4.25E-07
1262,energetic,Selected.,Workout Beats 2020,0.549571429,0.077368544,13.49952381,0.077368544,-25.5167381,159.7724163,0.2419778,7.26E-07
1263,energetic,Selected.,Workout Beats 2020,0.267132937,0.09871,10.56343651,0.09871,-17.60733333,207.0113375,0.23809564,9.11E-07
1264,energetic,Selected.,Workout Beats 2020,0.305458333,0.089846161,0.896894841,0.089846161,-29.48647619,98.24559333,0.24195492,3.81E-07
1265,energetic,Selected.,Workout Beats 2020,0.398134921,0.119136507,3.47181746,0.119136507,-20.31278571,61.27279695,0.24243636,4.18E-06
1266,energetic,Selected.,Workout Beats 2020,0.379375,0.083025114,18.26961111,0.083025114,-24.77347619,63.62760187,0.24586444,1.09E-06
1267,energetic,Selected.,Workout Beats 2020,0.491027778,0.097740755,16.23584127,0.097740755,-20.78535714,76.61450165,0.24019964,3.32E-06
1268,energetic,Selected.,Workout Beats 2020,0.216672619,0.081794571,-5.719025794,0.081794571,-34.54504762,60.36013653,0.24191668,8.61E-07
1269,energetic,Selected.,Workout Beats 2020,0.537958333,0.073762907,19.0148373,0.073762907,-23.59571429,83.59636601,0.24000324,7.40E-07
1270,energetic,Selected.,Workout Beats 2020,0.296474206,0.092348465,8.196097222,0.092348465,-27.88857143,189.2063667,0.23976124,2.39E-06
1271,energetic,Selected.,Workout Beats 2020,0.382315476,0.108989763,-8.033410714,0.108989763,-23.8302619,60.32098634,0.24261868,1.33E-05
1272,energetic,Selected.,Workout Beats 2020,0.273492063,0.104859284,-6.894559524,0.104859284,-24.91978571,75.03609778,0.24146696,1.43E-05
1273,energetic,Selected.,Workout Beats 2020,0.516587302,0.095474855,13.59965675,0.095474855,-37.91583333,96.06273643,0.24390252,7.56E-06
1274,energetic,Selected.,Workout Beats 2020,0.223414683,0.088007981,-6.124394841,0.088007981,-29.58564286,163.2614314,0.24395684,2.20E-06
1275,energetic,Selected.,Workout Beats 2020,0.445210317,0.088869113,19.27976587,0.088869113,-27.55404762,119.0736967,0.23943504,7.30E-06
1276,energetic,Selected.,Workout Beats 2020,0.450162698,0.098328705,2.049319444,0.098328705,-27.08457143,73.67653645,0.24000712,2.38E-06
1277,energetic,Selected.,Workout Beats 2020,0.257535714,0.088746683,-5.306027778,0.088746683,-24.46164286,85.13746931,0.25874088,5.78E-06
1278,energetic,Selected.,Workout Beats 2020,0.413777778,0.094808416,30.64812698,0.094808416,-21.54904762,39.95712468,0.23995952,2.90E-07
1279,energetic,Selected.,Workout Beats 2020,0.352876984,0.131265058,-19.14787302,0.131265058,-29.07369048,63.04630993,0.24003044,2.52E-07
1280,energetic,Selected.,Workout Beats 2020,0.330688492,0.088799877,18.494,0.088799877,-23.4642619,19.99845732,0.24387892,6.48E-07
1281,energetic,Selected.,Workout Beats 2020,0.279136905,0.079066317,8.803738095,0.079066317,-27.58954762,81.40475713,0.24217064,4.54E-05
1282,energetic,Selected.,Workout Beats 2020,0.324369048,0.085384842,6.627928571,0.085384842,-17.02535714,15.34992009,0.24594388,1.39E-06
1283,energetic,Selected.,Workout Beats 2020,0.315357143,0.090369749,6.431857143,0.090369749,-20.86871429,100.4341158,0.24000692,1.25E-06
1284,energetic,Selected.,Workout Beats 2020,0.262297619,0.092231887,-5.215376984,0.092231887,-19.18547619,11.66320816,0.23433528,9.56E-07
1285,energetic,Selected.,Workout Beats 2020,0.254470238,0.084597049,3.951875,0.084597049,-18.10566667,77.90812774,0.23486892,5.73E-06
1286,energetic,Selected.,Workout Beats 2020,0.268355159,0.088222651,5.690174603,0.088222651,-22.40385714,100.9691259,0.24524044,9.51E-06
1287,energetic,Selected.,Workout Beats 2020,0.291640873,0.090105527,20.61502579,0.090105527,-19.22590476,134.0005244,0.24397536,9.96E-07
1288,energetic,Selected.,Workout Beats 2020,0.259472222,0.093325967,-6.093301587,0.093325967,-27.1737619,83.46127741,0.24590076,9.17E-07
1289,energetic,Selected.,Workout Beats 2020,0.313815476,0.086864926,2.293119048,0.086864926,-14.7177381,9.015693661,0.2419618,1.24E-06
1290,energetic,Selected.,Workout Beats 2020,0.333650794,0.083608904,4.804511905,0.083608904,-24.87202381,112.4415179,0.24350052,1.65E-05
1291,energetic,Selected.,Workout Beats 2020,0.418275794,0.084591814,16.34960119,0.084591814,-23.83107143,127.5867776,0.24205212,1.56E-06
1292,energetic,Selected.,Workout Beats 2020,0.32343254,0.087314206,-3.930089286,0.087314206,-27.37595238,69.0088578,0.2449138,8.40E-06
1293,energetic,Selected.,Workout Beats 2020,0.384434524,0.123765582,-16.97629762,0.123765582,-25.26859524,45.52266249,0.24233112,1.32E-05
1294,energetic,Selected.,Workout Beats 2020,0.320369048,0.090433999,14.71938889,0.090433999,-25.1327619,242.2908462,0.2432204,1.70E-05
1295,energetic,Selected.,Workout Beats 2020,0.31339881,0.086304574,-0.244357143,0.086304574,-23.91057143,112.2085458,0.24042992,6.45E-06
1296,energetic,Selected.,Workout Beats 2020,0.36228373,0.09970845,-1.25805754,0.09970845,-23.57745238,38.60456157,0.24001412,1.02E-06
1297,energetic,Selected.,Workout Beats 2020,0.282519841,0.096079483,-1.039140873,0.096079483,-24.73257143,96.87186806,0.24609236,2.78E-06
1298,energetic,Selected.,Workout Beats 2020,0.363025794,0.092786383,-8.996210317,0.092786383,-21.61716667,47.75227946,0.25069808,0.007002658
1299,energetic,Selected.,Workout Beats 2020,0.331630952,0.092319756,0.087162698,0.092319756,-29.23830952,78.9201228,0.24390764,4.71E-07
1300,energetic,Selected.,Workout Beats 2020,0.557309524,0.055914023,11.38285714,0.055914023,-27.88885714,66.51805408,0.2419514,8.63E-08
1301,energetic,Selected.,Workout Beats 2020,0.379299603,0.096459713,4.889579365,0.096459713,-28.35947619,70.90450562,0.23077448,5.49E-07
1302,energetic,Selected.,Workout Beats 2020,0.506805556,0.11767236,10.12441071,0.11767236,-19.20785714,138.712997,0.23833732,2.68E-06
1303,energetic,Selected.,Workout Beats 2020,0.288666667,0.080847865,4.472414683,0.080847865,-29.73778571,58.38170451,0.2421258,7.41E-06
1304,energetic,Selected.,Workout Beats 2020,0.356246032,0.117928377,-0.173117063,0.117928377,-27.29597619,69.38048851,0.24284156,1.75E-05
1305,energetic,Selected.,Workout Beats 2020,0.223535714,0.095715541,0.698994048,0.095715541,-23.08804762,175.2013065,0.23985212,5.10E-06
1306,energetic,Selected.,Workout Beats 2020,0.341277778,0.088787159,5.497353175,0.088787159,-25.62035714,212.8139506,0.24205876,3.41E-06
1307,energetic,Selected.,Workout Beats 2020,0.254228175,0.092725831,8.579430556,0.092725831,-29.00504762,95.39563312,0.24393464,1.11E-06
1308,energetic,Selected.,Workout Beats 2020,0.286706349,0.088842931,15.34300794,0.088842931,-26.42085714,60.47156652,0.2439208,6.01E-07
1309,energetic,Selected.,Workout Beats 2020,0.413734127,0.091279571,21.17830556,0.091279571,-23.38969048,61.11905524,0.24391392,2.25E-05
1310,energetic,Selected.,Workout Beats 2020,0.411886905,0.089660594,9.808597222,0.089660594,-23.67735714,71.76669653,0.2438958,5.20E-07
1311,energetic,Selected.,Workout Beats 2020,0.280035714,0.109841056,3.225529762,0.109841056,-22.21219048,49.0654483,0.24999364,1.57E-06
1312,energetic,Selected.,Workout Beats 2020,0.433801587,0.101564851,-7.703892857,0.101564851,-27.37561905,34.31321288,0.23808656,1.28E-07
1313,energetic,Selected.,Workout Beats 2020,0.449926587,0.101946402,2.11621627,0.101946402,-26.36564286,137.8581204,0.24001064,2.08E-07
1314,energetic,Selected.,Workout Beats 2020,0.368835317,0.083192432,14.03099802,0.083192432,-18.592,35.32139288,0.24003148,8.44E-07
1315,energetic,Selected.,Workout Beats 2020,0.38471627,0.12938909,-12.60870833,0.12938909,-27.32007143,67.54669563,0.24292656,8.24E-06
1316,energetic,Selected.,Workout Beats 2020,0.515690476,0.052687164,28.3761627,0.052687164,-24.92488095,40.17550333,0.2417812,7.78E-06
1317,energetic,Selected.,Workout Beats 2020,0.260087302,0.083328923,-15.2336627,0.083328923,-34.02085714,51.4751911,0.24591484,3.97E-07
1318,energetic,Selected.,Workout Beats 2020,0.238632937,0.100028408,7.173628968,0.100028408,-22.72597619,114.3801368,0.24241124,6.77E-06
1319,energetic,Selected.,Workout Beats 2020,0.414009921,0.099999227,6.104595238,0.099999227,-33.15816667,42.08696668,0.24589356,4.04E-07
1320,energetic,Selected.,Workout Beats 2020,0.46928373,0.10597641,-9.929928571,0.10597641,-31.68471429,49.64361357,0.24591216,2.73E-07
1321,energetic,Selected.,Workout Beats 2020,0.370240079,0.111840227,2.695450397,0.111840227,-16.72785714,59.60228832,0.24591512,1.26E-06
1322,energetic,Selected.,Workout Beats 2020,0.211730159,0.087960301,-12.19618056,0.087960301,-28.51283333,79.68884258,0.2414008,9.38E-06
1323,energetic,Selected.,Workout Beats 2020,0.318803571,0.086138417,14.93797024,0.086138417,-17.86016667,77.21839629,0.24194296,3.82E-07
1324,energetic,Selected.,Workout Beats 2020,0.335285714,0.096450606,9.037847222,0.096450606,-25.34352381,198.6916081,0.2424088,3.94E-06
1325,energetic,Selected.,Workout Beats 2020,0.347972222,0.082205486,11.82306548,0.082205486,-30.65383333,53.53433292,0.2418358,8.44E-06
1326,energetic,Selected.,Workout Beats 2020,0.269456349,0.09265731,7.401740079,0.09265731,-28.46352381,102.0903319,0.24589044,1.96E-07
1327,energetic,Selected.,Workout Beats 2020,0.302450397,0.078472387,22.50715675,0.078472387,-21.46685714,150.5081691,0.2419564,4.43E-07
1328,energetic,Selected.,Workout Beats 2020,0.365055556,0.076509583,4.82827381,0.076509583,-23.83133333,122.0586843,0.241911,4.24E-07
1329,energetic,Selected.,Workout Beats 2020,0.34944246,0.116664927,-5.053793651,0.116664927,-32.67164286,105.0786652,0.23997176,2.88E-07
1330,happy,Spotify,Happy Hits!,0.378367063,0.096863585,-3.143244048,0.096863585,-27.369,140.6186288,0.32261732,2.32E-05
1331,happy,Spotify,Happy Hits!,0.295577381,0.094090451,15.51303571,0.094090451,-15.62269048,113.4531439,0.27274888,2.10E-05
1332,happy,Spotify,Happy Hits!,0.283281746,0.089269909,-2.663656746,0.089269909,-41.30147619,71.64580377,0.26548856,1.06E-06
1333,happy,Spotify,Happy Hits!,0.278819444,0.088909627,8.49084127,0.088909627,-20.3582619,82.29271054,0.295914,0.000105904
1334,happy,Spotify,Happy Hits!,0.200982143,0.081448626,-3.05305754,0.081448626,-29.23714286,126.8663142,0.24203228,1.67E-06
